wallet,score,total_tx,deposit_count,deposit_amount,active_days,tx_per_day,first_tx,last_tx,unique_assets,total_borrowed,repay_borrow_ratio,liquidations,redeemunderlying_count,redeemunderlying_amount,borrow_count,borrow_amount,repay_count,repay_amount,total_repaid,liquidationcall_count,liquidationcall_amount
0x02a73d22bd486381e61eca664377a06c446d5316,475,2.0,2.0,2048916.0,5.9228703703703705,0.3376741132146263,1626602688,1627028024,1,0.0,0.0,0.0,,,,,,,,,
0x02a7c650e9a1a2d66deab637c07e1d627587c083,350,89.0,75.0,2.4271509900000013e+23,93.27206018518518,0.9541978575716746,1622523288,1630495594,5,5.6762825632622446e+22,0.0,4.0,,,10.0,5.6762825632622446e+22,,,0.0,4.0,0.0
0x02a7d44b26eb2d8db454dbf7b9411ca9346cb1fb,475,1.0,1.0,1003248.0,1.0,1.0,1626419768,1626419768,1,0.0,0.0,0.0,,,,,,,,,
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,450,6.0,5.0,1.3921632913158407e+21,52.88042824074074,0.113463528939,1625243729,1629726198,2,3.732913158406226e+17,0.0,0.0,,,1.0,3.732913158406226e+17,,,0.0,,
0x02a804c44c2ea1f8668904b3f52db0b41cd3782b,475,1.0,1.0,4091265917969648.0,1.0,1.0,1626615607,1626615607,1,0.0,0.0,0.0,,,,,,,,,
0x02a83b64466333f227303407d37c7e8e8fefd5b6,475,53.0,36.0,2.480069487671879e+23,43.146261574074074,1.228379888927547,1626091876,1629733313,1,0.0,0.0,0.0,17.0,2.3538555315333434e+23,,,,,,,
0x02a84f912d51ca31f8505789c648b842c576cf45,475,2.0,2.0,1.2636658428730376e+16,2.64005787037037,0.7575591514285339,1626535330,1626677031,1,0.0,0.0,0.0,,,,,,,,,
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,550,52.0,34.0,2.590914970222324e+20,67.1329050925926,0.7745828953518302,1622500182,1628214065,6,3.71422962917354e+19,1.0143042504451408e-12,0.0,5.0,2.5110311243375696e+16,8.0,3.71422962917354e+19,5.0,37673589.0,37673589.0,,
0x02a904869e43d0be61a71f2e6e7af45f9dd27988,475,22.0,11.0,6.498339726256604e+19,73.69575231481481,0.2985246680978303,1623953115,1630234028,1,5.901484700304972e+19,0.4410702784962669,0.0,5.0,3.1518976507e+19,3.0,5.901484700304972e+19,3.0,2.602969500304972e+19,2.602969500304972e+19,,
0x02a9cc149af402d3be54456c16da64f5004d467d,475,2.0,2.0,3e+18,3.8077893518518517,0.525239138826662,1626588529,1626831122,1,0.0,0.0,0.0,,,,,,,,,
0x02aa6d3779d28383d69cd4221cd7dc2685011337,850,28.0,6.0,5.94360873883499e+20,48.92251157407407,0.5723336578418489,1625064345,1629204850,7,7.010000000024184e+20,1.0035330773897826,0.0,7.0,6.934251074371017e+18,10.0,7.010000000024184e+20,5.0,7.034766872526645e+20,7.034766872526645e+20,,
0x02ab1b3a8ac8e1aa17756058e67ef68be0508a2d,425,2.0,,,18.59991898148148,0.10752735009175295,1625174458,1626695091,1,0.0,0.0,0.0,2.0,1201231287.0,,,,,,,
0x02ab74c629a0cb6e86e3cddaabfe05ca79a73bb1,500,2.0,2.0,2234817.0,7.751215277777778,0.2580240553676619,1626522044,1627105349,2,0.0,0.0,0.0,,,,,,,,,
0x02abe3cc8093daacee107e802ee44cb5f1379e1a,600,3.0,,,1.0113425925925925,2.9663538567177845,1624196279,1624197259,3,0.0,0.0,0.0,3.0,6.532137081077399e+19,,,,,,,
0x02ac4c9dca975e634793849092d2d5eac8d088c2,500,7.0,5.0,2.0859865818253e+20,64.02969907407407,0.10932426828840638,1622962753,1628408519,4,2e+19,0.0,0.0,1.0,530911765.0,1.0,2e+19,,,0.0,,
0x02ac7fe137f02f295382a5b9d298ceac978c96ad,475,2.0,2.0,4210867399325418.0,9.18537037037037,0.21773754561399974,1626135547,1626842763,1,0.0,0.0,0.0,,,,,,,,,
0x02acfb247839cf5215aec318227dda400011e2ef,475,1.0,1.0,1020796.0,1.0,1.0,1626490849,1626490849,1,0.0,0.0,0.0,,,,,,,,,
0x02ad56758fef56099cf57531d0c97bb1aa1f076e,750,95.0,38.0,6.404272191602899e+22,127.05590277777777,0.7477023729165585,1619467393,1630358623,6,42237092276.0,0.8507013460397896,0.0,24.0,1.5033998099868685e+22,18.0,42237092276.0,15.0,35931151252.0,35931151252.0,,
0x02ada5d70b06b6db17011ed129b9b1738de45538,500,2.0,,,1.0018981481481481,1.996210895984474,1620737422,1620737586,2,0.0,0.0,0.0,2.0,7.000109013132884e+21,,,,,,,
0x02aee0ce756fa0157294ff3ff48c1dd02adccf04,875,116.0,73.0,1.0626903175632312e+23,142.37627314814816,0.8147424949050142,1618329543,1630544453,7,4.124140674980532e+22,1.000668983254684,0.0,18.0,2.369819730761454e+22,10.0,4.124140674980532e+22,15.0,4.126899656032055e+22,4.126899656032055e+22,,
0x02aef62867532fbddf4521b3889a5af09b5333d8,800,14.0,3.0,3.916481502275795e+21,10.935300925925926,1.2802574062509922,1626154711,1627013121,2,1.20000000000135e+21,1.0001027573707784,0.0,5.0,3.917366714495389e+21,2.0,1.20000000000135e+21,4.0,1.2001233088462843e+21,1.2001233088462843e+21,,
0x02af03e62f2b267f460455f60f87842fe2807b7b,475,1.0,1.0,9.173681117709291e+16,1.0,1.0,1622174082,1622174082,1,0.0,0.0,0.0,,,,,,,,,
0x02af6f4620c185ba1aab781282a67f21106a2d61,475,2.0,1.0,1000000000000000.0,1.0006944444444446,1.9986120749479526,1629188353,1629188413,1,25000000000000.0,0.0,0.0,,,1.0,25000000000000.0,,,0.0,,
0x02af867ab593ffb436e9102eec9b1ca5a693620a,500,2.0,1.0,1e+16,1.0004398148148148,1.999120757074435,1628569680,1628569718,2,671.0,0.0,0.0,,,1.0,671.0,,,0.0,,
0x02afca5527ecb2ffe3ed6ee9ae776c7d5da88923,575,141.0,77.0,2.9387682778829444e+21,75.37775462962964,1.8705784046341896,1622703107,1629129345,7,2.325000000000317e+21,1.3634509505374485e-13,0.0,35.0,2.6460038170057494e+20,24.0,2.325000000000317e+21,5.0,317002346.0,317002346.0,,
0x02b04b832848dc70f98cc792cb005819df0959eb,475,4.0,4.0,6431892494793705.0,6.737071759259259,0.593729760188839,1626692361,1627188044,1,0.0,0.0,0.0,,,,,,,,,
0x02b04fd27fb898e6face6df1888f72906b5ba11c,475,2.0,2.0,1.5e+18,1.006388888888889,1.987303339773668,1626279469,1626280021,1,0.0,0.0,0.0,,,,,,,,,
0x02b05a37642df584a9586ffd1008b1898f470835,850,35.0,17.0,4.7223536173761377e+21,70.07583333333334,0.4994589195038708,1621306479,1627274631,6,7.155901338586755e+17,1.0000198231545652,0.0,5.0,3.0516530571132817e+20,10.0,7.155901338586755e+17,3.0,7.156043191125042e+17,7.156043191125042e+17,,
0x02b0f2fdd791d194a5d941579a696894d67c38b2,850,21.0,15.0,5.075773599140833e+20,60.194965277777776,0.34886638613532994,1623431515,1628545960,4,99120917.0,1.0002450239640135,0.0,4.0,1357648095.0,1.0,99120917.0,1.0,99145204.0,99145204.0,,
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,800,18.0,6.0,3161817907657.0,13.464108796296296,1.3368875929576145,1623043520,1624120419,2,700000000000.0,1.0000010968942856,0.0,8.0,4385656842230.0,2.0,700000000000.0,2.0,700000767826.0,700000767826.0,,
0x02b202a0389ac791190121c2508e3532ad2cd297,475,1.0,1.0,1.037e+17,1.0,1.0,1622437645,1622437645,1,0.0,0.0,0.0,,,,,,,,,
0x02b21ae22bda250e3cbeb563aa9b4192ac41faa9,475,1.0,1.0,1094712.0,1.0,1.0,1627234723,1627234723,1,0.0,0.0,0.0,,,,,,,,,
0x02b265d2ce756e835b1bff29e9a07e77d02488f3,800,5.0,1.0,1.9233063499085307e+18,2.9518055555555556,1.6938785112689974,1626112141,1626280777,2,13000000000.0,1.000187391846154,0.0,1.0,1.5640071168149744e+19,2.0,13000000000.0,1.0,13002436094.0,13002436094.0,,
0x02b2922c1163d06facf7c62d98a35e687e2741dd,475,1.0,1.0,9.803626510145734e+16,1.0,1.0,1622012194,1622012194,1,0.0,0.0,0.0,,,,,,,,,
0x02b2b3835e863da7c7aec928586cee0b04a261da,850,4.0,1.0,5.9e+21,1.0010185185185185,3.9959300712237535,1619027905,1619027993,2,700000000.0,1.0,0.0,1.0,5.9e+21,1.0,700000000.0,1.0,700000000.0,700000000.0,,
0x02b32bf15b786bced6a40e1834b91986cc30531d,475,1.0,1.0,1.071e+17,1.0,1.0,1622421759,1622421759,1,0.0,0.0,0.0,,,,,,,,,
0x02b3f9bfdf978bbe7434467761a706d44311a065,500,8.0,5.0,1.5400758237233945e+20,46.523854166666666,0.17195479917336312,1622424129,1626357390,5,200000000.0,0.0,0.0,2.0,100272685.0,1.0,200000000.0,,,0.0,,
0x02b40f2f6b29db95866775e732352f6686885fa3,550,49.0,37.0,1.0154260223680718e+20,74.03971064814814,0.6618070164112071,1624130530,1630441161,3,3.5322692016630112e+19,0.30168843722410327,0.0,2.0,1.0748024961183777e+20,5.0,3.5322692016630112e+19,5.0,1.0656447753045447e+19,1.0656447753045447e+19,,
0x02b42cadcb1d54d586d7b19c4b40ccb858d61640,850,54.0,25.0,1.0528850251946922e+22,58.75943287037037,0.9190013817718393,1622689402,1627679817,4,1.7038049697125003e+21,1.000001456150013,0.0,20.0,4.474945332035795e+21,4.0,1.7038049697125003e+21,5.0,1.703807450708129e+21,1.703807450708129e+21,,
0x02b4d35435f702921a56b5c993c999b6b8eab1df,675,9.0,2.0,9814361117681988.0,50.60465277777778,0.17784925903003537,1620413916,1624699758,2,344328199.0,1.2025185250656742,2.0,1.0,5e+16,2.0,344328199.0,2.0,414061038.0,414061038.0,2.0,0.0
0x02b537c80038f273820b51deda8d904b8f2748ef,800,8.0,2.0,1356694557.0,27.95189814814815,0.2862059656055956,1626456120,1628784764,2,2.5e+17,1.0008478537246248,0.0,3.0,1359393409.0,1.0,2.5e+17,2.0,2.5021196343115622e+17,2.5021196343115622e+17,,
0x02b56b480fd9350fc83dbe2918a76c60232b4001,825,38.0,12.0,8.551757094155164e+17,7.6644907407407405,4.957928880781381,1622349065,1622924877,1,6.596572036695959e+17,1.0006854260569342,0.0,8.0,8.553726774351895e+17,11.0,6.596572036695959e+17,7.0,6.601093499056355e+17,6.601093499056355e+17,,
0x02b6073eec33b4c9fa95ec2d59bf433d389cb55d,550,10.0,6.0,9.093239944865794e+20,17.980543981481482,0.5561566997249471,1625895706,1627362825,4,0.0,0.0,0.0,4.0,9.043638636964564e+20,,,,,,,
0x02b654a6fa9f1b4ce089af16a04401faf035a2c6,475,1.0,1.0,1.5347e+18,1.0,1.0,1626528352,1626528352,1,0.0,0.0,0.0,,,,,,,,,
0x02b664da23a3b5480f710785fd5926ee1d055788,775,22.0,8.0,3.7675869121671443e+17,44.07082175925926,0.499196500582107,1622647253,1626368572,1,3.087e+17,1.0006901935778008,0.0,6.0,3.768380638540922e+17,4.0,3.087e+17,4.0,3.089130627574671e+17,3.089130627574671e+17,,
0x02b6e3488b382c93f3f80abb237eb9fef16283be,500,3.0,,,3.653796296296296,0.8210638351790376,1621432216,1621661504,2,0.0,0.0,0.0,3.0,2.0000000000044197e+21,,,,,,,
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,550,95.0,22.0,1.2898380751015565e+22,99.4700925925926,0.9550609386592098,1622081413,1630589229,7,1.1277906390430597e+22,1.9510519723061572e-05,0.0,13.0,6.822980754053307e+21,38.0,1.1277906390430597e+22,22.0,2.200378150653383e+17,2.200378150653383e+17,,
0x02b87eca370a3af303d5dd2d4c1b76c517930cf3,475,1.0,1.0,1412545.0,1.0,1.0,1626795822,1626795822,1,0.0,0.0,0.0,,,,,,,,,
0x02b8db8f6d8fdfc914096ec6b20c9e6712781982,475,1.0,1.0,3.9935533177913496e+16,1.0,1.0,1621952682,1621952682,1,0.0,0.0,0.0,,,,,,,,,
0x02b933d8e2a4dd4a4abf60908e81c7b6a7e39273,450,4.0,3.0,1.830000010054e+18,30.34355324074074,0.13182371781790553,1626349794,1628885077,2,0.0,0.0,0.0,1.0,10054000110.0,,,,,,,
0x02b936ff5f54ef91b7e9e6fcd8aaed1160ee01c2,775,148.0,22.0,1.9224591640641707e+22,75.62251157407407,1.9570891910278654,1624118441,1630565826,7,3.434100000005477e+23,0.8189562111782525,0.0,14.0,1.4108207497548145e+23,37.0,3.434100000005477e+23,75.0,2.8123775248117223e+23,2.8123775248117223e+23,,
0x02b9dee806bc6e1093e348336d35b0866908712b,700,17.0,7.0,1.0054000000053853e+22,49.435891203703704,0.34387971140138707,1620975072,1625159933,5,6.000000000002501e+22,0.5847287620546093,0.0,2.0,5.405002056070377e+19,5.0,6.000000000002501e+22,3.0,3.5083725723291183e+22,3.5083725723291183e+22,,
0x02babb5826d85c6a6354b923e94e7e9bb2643507,475,1.0,1.0,1095460.0,1.0,1.0,1626257666,1626257666,1,0.0,0.0,0.0,,,,,,,,,
0x02baeeb92d7dac6dafe75d5f46fd045517c8f2e4,475,2.0,1.0,1040000594.0,1.0002777777777778,1.999444598722577,1621099222,1621099246,1,0.0,0.0,0.0,1.0,1040000619.0,,,,,,,
0x02bc46b19b1ea69c3e70918c899526e5adad7435,475,1.0,1.0,10000.0,1.0,1.0,1619958351,1619958351,1,0.0,0.0,0.0,,,,,,,,,
0x02bcb5d5a59ec3350ec2bed6c7ffcd5d566d9574,350,14.0,6.0,1.5322972915118176e+17,46.02707175925926,0.30416881771723014,1620479639,1624369978,4,340046883.0,0.0,4.0,,,4.0,340046883.0,,,0.0,4.0,0.0
0x02bd126623a52f35c2df74208e73c5c7ded740d3,625,16.0,3.0,7662664801.0,57.79039351851852,0.27686262414657054,1624351487,1629258177,3,2048039356.0,0.5285321680117167,1.0,9.0,8.091515726716535e+20,1.0,2048039356.0,2.0,1082454681.0,1082454681.0,1.0,0.0
0x02bd653274feaa6e43618310400c5d1337758d1d,850,6.0,4.0,1.31142336e+20,4.290150462962963,1.3985523472424186,1624661796,1624946065,3,5802671680000000.0,1.0000897310586818,0.0,,,1.0,5802671680000000.0,1.0,5803192359873030.0,5803192359873030.0,,
0x02be55b9045cfa9195e851c35896b33da3693764,550,24.0,7.0,1.22481657925e+20,53.961724537037036,0.44475969228017204,1624957842,1629533735,4,1.0050000000671998e+20,6.697325614477554e-11,0.0,1.0,2.4826900612170726e+18,7.0,1.0050000000671998e+20,9.0,6730812243.0,6730812243.0,,
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,850,71.0,42.0,1.742860753886032e+21,108.08533564814815,0.6568883704180499,1621005514,1630257687,5,2320500000.0,1.0014610084033613,0.0,12.0,2.0148192941847096e+21,5.0,2320500000.0,12.0,2323890270.0,2323890270.0,,
0x02bf4268c84ce1306d1e2af3c2f54d2b3214658e,475,2.0,1.0,1e+18,1.00125,1.9975031210986267,1628668173,1628668281,1,1e+16,0.0,0.0,,,1.0,1e+16,,,0.0,,
0x02bf9d9885ab40a40835e137449db9600f366e6e,500,13.0,2.0,2.811931509109664e+22,66.39302083333334,0.19580371305342395,1624591381,1630241338,3,0.0,0.0,0.0,11.0,2.811931712828929e+22,,,,,,,
0x02c140cd842739c324846893adb64de09026b3f2,525,3.0,2.0,2e+18,1.0030555555555556,2.9908612572694544,1628564009,1628564273,1,1e+17,0.0,0.0,,,1.0,1e+17,,,0.0,,
0x02c255ff1abb3242d5b2f325b7fecd1322cc40e7,500,4.0,4.0,4e+18,11.000150462962964,0.36363138972215236,1625798184,1626662197,2,0.0,0.0,0.0,,,,,,,,,
0x02c2a7e2fdc63ced0c3c2534148b5f71a20eaa23,475,1.0,1.0,1e+17,1.0,1.0,1621931501,1621931501,1,0.0,0.0,0.0,,,,,,,,,
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,550,8.0,7.0,1.9474653655145e+21,32.864270833333336,0.24342545253996073,1623626145,1626379218,3,650000000.0,0.0,0.0,,,1.0,650000000.0,,,0.0,,
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,925,216.0,46.0,9.212015757632471e+20,37.128738425925924,5.817595995913868,1626731533,1629853056,7,1.233483123919456e+21,1.0000470373359323,0.0,50.0,1.661870702619396e+21,58.0,1.233483123919456e+21,62.0,1.2335411436795226e+21,1.2335411436795226e+21,,
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,600,19.0,7.0,4.6932388265553435e+20,6.033541666666666,3.14906253237112,1623347644,1623782542,3,4.500000000031406e+19,6.980395133284617e-12,0.0,4.0,1.3554646539492562e+20,4.0,4.500000000031406e+19,4.0,314117781.0,314117781.0,,
0x02c4a7b6f3e7743ceae95a2d7e6caa58ac0d4c66,475,2.0,1.0,1002220694.0,1.0002083333333334,1.999583420120808,1621321815,1621321833,1,0.0,0.0,0.0,1.0,1002220710.0,,,,,,,
0x02c4a98ccdfca694807554bec1cff46152b6d3d8,500,5.0,5.0,2.5000000000086065e+19,57.625416666666666,0.08676726849408176,1622673926,1627566362,3,0.0,0.0,0.0,,,,,,,,,
0x02c4bc6b7dda908bf89bda10cf8dbb8649823284,450,4.0,3.0,1000010002828413.0,38.16569444444445,0.1048061631846517,1623453277,1626664393,2,0.0,0.0,0.0,1.0,10006670083.0,,,,,,,
0x02c4ee6974bf68b002ea221fac8203f182d8a0bb,475,1.0,1.0,1105858.0,1.0,1.0,1626959052,1626959052,1,0.0,0.0,0.0,,,,,,,,,
0x02c4f4a127e285550a192ac77c715b6f2e641e99,475,1.0,1.0,3906862.0,1.0,1.0,1626657793,1626657793,1,0.0,0.0,0.0,,,,,,,,,
0x02c54f73a52ebac634c7365d9e4136370e18a7ad,475,1.0,1.0,1e+16,1.0,1.0,1619918828,1619918828,1,0.0,0.0,0.0,,,,,,,,,
0x02c58ac2ac1029aaf986a9be4adb656c813005a0,500,2.0,1.0,1e+16,1.006550925925926,1.9869834188073499,1630492657,1630493223,2,2000.0,0.0,0.0,,,1.0,2000.0,,,0.0,,
0x02c5c964a7e7a4daed55efdce3859e433d739ef1,475,1.0,1.0,2e+18,1.0,1.0,1626510625,1626510625,1,0.0,0.0,0.0,,,,,,,,,
0x02c6e7836e1a500ea2bf6cbc3c50c1adf742b670,475,1.0,1.0,7580890982228481.0,1.0,1.0,1629529274,1629529274,1,0.0,0.0,0.0,,,,,,,,,
0x02c74609ad8db018a47aca47b3d5f500025955e2,475,2.0,2.0,4433333561792873.0,1.5247685185185185,1.3116745103992713,1626632509,1626677849,1,0.0,0.0,0.0,,,,,,,,,
0x02c88ed34fb04d51b3cad4cd7823f998440dd762,500,2.0,2.0,1.0165477364836532e+18,1.5072916666666667,1.326883206634416,1626620023,1626663853,2,0.0,0.0,0.0,,,,,,,,,
0x02c98fe643a484a9a6b1bbb656c13bc281c624ca,475,2.0,2.0,2090875.0,6.0127546296296295,0.33262624590473183,1626621759,1627054861,1,0.0,0.0,0.0,,,,,,,,,
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,850,16.0,7.0,3.0574750381559356e+20,8.213622685185186,1.9479833215201146,1622944926,1623568183,4,256972868.0,1.000006144617571,0.0,1.0,4.399579023630742e+16,3.0,256972868.0,5.0,256974447.0,256974447.0,,
0x02ca884e10a36b822c996a3339bdd21417a4d092,550,27.0,19.0,3.700000000478669e+17,49.08934027777778,0.5500175770792057,1622195063,1626349982,3,5.661467712212751e+18,0.0,0.0,2.0,10661218.0,6.0,5.661467712212751e+18,,,0.0,,
0x02cb1f7dca91c6987bd4f889b6ae03f18420082c,475,1.0,,,1.0,1.0,1628361058,1628361058,1,0.0,0.0,0.0,1.0,1135544.0,,,,,,,
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,475,2.0,1.0,1e+16,1.0380671296296295,1.9266576726242908,1628566335,1628569624,1,10017237766828.0,0.0,0.0,,,1.0,10017237766828.0,,,0.0,,
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,850,45.0,17.0,2.3395783261032583e+21,61.838287037037034,0.7277045040566532,1624514098,1629770526,3,1.2369580789018492e+21,1.0005105169446318,0.0,12.0,2.3355456042966786e+21,9.0,1.2369580789018492e+21,7.0,1.2375895669609278e+21,1.2375895669609278e+21,,
0x02cc8d6b7f7d73358ff67589691532ccd8f43fd9,475,1.0,1.0,9.5e+16,1.0,1.0,1622285923,1622285923,1,0.0,0.0,0.0,,,,,,,,,
0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1,475,8.0,3.0,9.214616620538138e+16,7.092361111111111,1.1279741505923824,1621250059,1621776439,5,31094.0,0.0,2.0,1.0,1.4e+16,2.0,31094.0,,,0.0,2.0,0.0
0x02cd2b4bf11e6de846447526202b5f69760e7efb,475,1.0,1.0,1.4957083703411825e+18,1.0,1.0,1626844021,1626844021,1,0.0,0.0,0.0,,,,,,,,,
0x02ce4a17f3cb0f68fa99d7b275c28c4cc318add8,475,1.0,1.0,1060406.0,1.0,1.0,1628092727,1628092727,1,0.0,0.0,0.0,,,,,,,,,
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,600,85.0,25.0,2.8336320890178366e+21,22.085844907407406,3.8486188939727506,1628658063,1630479880,5,3.00010557885427e+20,3.520193681868303e-05,0.0,10.0,7523050419.0,41.0,3.00010557885427e+20,9.0,1.056095270362065e+16,1.056095270362065e+16,,
0x02d0a54ce6f8ef3114c57247598ab66394da9af2,600,8.0,5.0,4.216367022424422e+16,2.0272800925925925,3.94617400389365,1629883846,1629972603,3,0.0,0.0,0.0,3.0,6677244971.0,,,,,,,
0x02d0e2b7b3af01c1a4e9c7e0bbe6bb58c09e44a4,475,2.0,2.0,1.2787124758331324e+16,2.2975578703703703,0.8704894992166602,1626595436,1626707545,1,0.0,0.0,0.0,,,,,,,,,
0x02d1470908285f35efeb65b00162134ec721118d,525,7.0,4.0,6.03e+19,1.0066666666666666,6.953642384105961,1623441125,1623441701,1,2.7449251255263805e+19,0.0,0.0,,,3.0,2.7449251255263805e+19,,,0.0,,
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,725,150.0,51.0,6.94190401001326e+20,80.94535879629629,1.853101922464557,1623597719,1630504998,6,9386000000.0,0.617020008097166,0.0,18.0,4.987194002684846e+20,22.0,9386000000.0,59.0,5791349796.0,5791349796.0,,
0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb,475,1.0,1.0,1121121.0,1.0,1.0,1626542951,1626542951,1,0.0,0.0,0.0,,,,,,,,,
0x02d1ef1d65fff7ad234b7e0d11c853cade2f513b,475,2.0,2.0,2.3869169181150163e+17,2.4360069444444443,0.8210157218809242,1626552458,1626676529,1,0.0,0.0,0.0,,,,,,,,,
0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db,475,1.0,1.0,1752330.0,1.0,1.0,1626934025,1626934025,1,0.0,0.0,0.0,,,,,,,,,
0x02d27262a78932e692eb9330646987559670bbda,550,40.0,21.0,2.0776152376267553e+21,82.31574074074074,0.4859337915209053,1623525541,1630551221,4,1.000000000023e+20,2.3013590999470687e-11,0.0,10.0,6.154806148813293e+17,4.0,1.000000000023e+20,5.0,2301359100.0,2301359100.0,,
0x02d27fa03e3443a5aa5db3bbec4c9e7fa2695115,475,1.0,1.0,1066781.0,1.0,1.0,1626839316,1626839316,1,0.0,0.0,0.0,,,,,,,,,
0x02d2c85be49875baf06525167bb4797746b77f61,550,25.0,18.0,5.179000451801351e+19,109.87513888888888,0.22753099793831635,1618860924,1628267736,3,0.0,0.0,0.0,7.0,1.7900045180159867e+18,,,,,,,
0x02d326f3af9a097816a145dbea25100059a5cdc5,475,1.0,1.0,1.092e+17,1.0,1.0,1622363675,1622363675,1,0.0,0.0,0.0,,,,,,,,,
0x02d37ff31824b401ef5c19579032dad4d98a8d67,475,1.0,1.0,1048590.0,1.0,1.0,1626519818,1626519818,1,0.0,0.0,0.0,,,,,,,,,
0x02d5333d35b155ec5876f3a355b845ce37d2fd04,500,5.0,3.0,1.5690401482348582e+17,58.96586805555555,0.08479481715234273,1625169813,1630178064,4,1.75e+20,0.0,0.0,1.0,1872247487.0,1.0,1.75e+20,,,0.0,,
0x02d6190c22293e010846b439787d304668783885,550,6.0,6.0,8.301308641941553e+18,2.212928240740741,2.7113396130692426,1624707909,1624812706,2,0.0,0.0,0.0,,,,,,,,,
0x02d6f83cdaaa281a48c8e2627eac84a6c843cc08,475,1.0,1.0,1.6e+16,1.0,1.0,1620356759,1620356759,1,0.0,0.0,0.0,,,,,,,,,
0x02d77fc7307cd7ec962eda62d25936156a7a6492,550,78.0,31.0,1.262688887990538e+21,79.76706018518519,0.9778472444504934,1623213652,1630019126,6,1.4075136729196452e+21,0.4670631129389016,0.0,18.0,6.72100000000225e+20,16.0,1.4075136729196452e+21,13.0,6.573977175779165e+20,6.573977175779165e+20,,
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,900,11.0,4.0,1.0000000000187558e+19,2.747037037037037,4.004314412835378,1623746417,1623897361,3,38440469313.0,1.0001065419614588,0.0,2.0,1.0000296920210078e+19,4.0,38440469313.0,1.0,38444564836.0,38444564836.0,,
0x02d82a2663905f3ab3a880e257b9e8239949483a,475,1.0,1.0,1.044e+17,1.0,1.0,1622427983,1622427983,1,0.0,0.0,0.0,,,,,,,,,
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,900,58.0,16.0,7.645178451840356e+18,8.253009259259258,7.027739601155584,1621664999,1622291659,3,70700000000.0,1.0000681646251768,0.0,18.0,7.646802241652062e+18,9.0,70700000000.0,15.0,70704819239.0,70704819239.0,,
0x02d93e0bdcb28c88add70252d7a70168c269d6cb,475,1.0,1.0,13536.0,1.0,1.0,1626335925,1626335925,1,0.0,0.0,0.0,,,,,,,,,
0x02d9468f3794ad392949d3ef68750580046d7b79,550,12.0,6.0,1.5150000000020515e+21,45.83199074074074,0.2618258514643358,1622506274,1626379758,4,1.5e+21,0.0,0.0,4.0,1.0001260120631502e+18,2.0,1.5e+21,,,0.0,,
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,500,4.0,2.0,3.4175425736623043e+20,104.21518518518519,0.03838212246029405,1621365599,1630283391,3,1030703093.0,0.21515854905851145,0.0,,,1.0,1030703093.0,1.0,221764582.0,221764582.0,,
0x02da3599bfcda5a872b1b7158210369579f795ab,475,1.0,1.0,1040765.0,1.0,1.0,1626800850,1626800850,1,0.0,0.0,0.0,,,,,,,,,
0x02da983db0d963407f2e95ae60df3bd648c8a92a,475,2.0,2.0,2200000.0,6.457361111111111,0.30972404447981416,1626282073,1626753589,1,0.0,0.0,0.0,,,,,,,,,
0x02dabc929961b484b6e41edbe3c25b97f870f507,475,1.0,1.0,1.0044488355757915e+18,1.0,1.0,1626603972,1626603972,1,0.0,0.0,0.0,,,,,,,,,
0x02db6d1adc9e057240ec42dc7bb952a254534ebf,475,1.0,1.0,1950274.0,1.0,1.0,1627105213,1627105213,1,0.0,0.0,0.0,,,,,,,,,
0x02db807be71c8ffcaf8c69aa313292d382d69dd9,475,1.0,1.0,1.0026725137953307e+17,1.0,1.0,1621993375,1621993375,1,0.0,0.0,0.0,,,,,,,,,
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,500,4.0,2.0,1.1499453644819897e+20,27.477349537037036,0.14557444831454192,1626682194,1628969837,3,0.0,0.0,0.0,2.0,1.6032676850011867e+19,,,,,,,
0x02dbd660e8ee9d7b7fa41bb28434e6f9ceb66989,475,2.0,2.0,2200000.0,6.458402777777778,0.30967408952591907,1626281973,1626753579,1,0.0,0.0,0.0,,,,,,,,,
0x02ddab581f06982cafddb23502714e485aa96df2,475,3.0,1.0,117221847.0,13.153912037037037,0.2280690331175242,1625866359,1626916457,1,0.0,0.0,0.0,2.0,245272952.0,,,,,,,
